"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ITE00100550","1956","44.5","11.3458","53.0","BOLOGNA, IT","666.2","","666.2","E","100","E","58","E","0","E","56","E","19","E","149","E","14","E","-10.0","E,0215,","36.4",",E,0430,","35.7","E,0829,","-0.7","E,1123","-3.3","E,1225","-6.8","E,1226","-6.8","E,1226","","","-0.3","E,0315","-3.3","E,0313","-6.5","E,0219","-6.7","E,0218","-9.5","E,0216","2392.9","","2392.9","E","581.6",",E","13.01","E","16.86","E","9.16","E"
"ITE00100550","1957","44.5","11.3458","53.0","BOLOGNA, IT","604.2","","604.2","E","90","E","61","E","0","E","27","E","1","E","143","E","17","E","-5.3","E,1222,","17.6",",E,0504,","39.1","E,0709,","-0.7","E,1201","-3.4","E,1219","-5.3","E,1222","","","","","0.0","E,0217","-3.7","E,0122","","","","","","","2167.2","","2167.2","E","537.0",",E","14.09","E","18.07","E","10.11","E"
"ITE00100550","1958","44.5","11.3458","53.0","BOLOGNA, IT","779.5","","779.5","E","91","E","60","E","0","E","45","E","3","E","161","E","22","E","-6.3","E,0126,","50.0",",E,0414,","36.5","E,0820,","-2.2","E,1204","-2.2","E,1204","","","","","","","-0.2","E,0326","-2.2","E,0323","-4.5","E,0127","","","","","2239.6","","2239.6","E","685.6",",E","14.34","E","18.53","E","10.15","E"
"ITE00100550","1959","44.5","11.3458","53.0","BOLOGNA, IT","595.1","","595.1","E","111","E","63","E","0","E","28","E","0","E","147","E","20","E","-5.0","E,0212,","71.0",",E,1205,","36.0","E,0729,","0.0","E,1219","","","","","","","","","-0.2","E,0215","-4.1","E,0214","-5.0","E,0212","","","","","1964.6","","1964.6","E","1067.0",",E","14.30","E","18.33","E","10.26","E"
"ITE00100550","1960","44.5","11.3458","53.0","BOLOGNA, IT","517.0","","517.0","E","129","E","80","E","0","E","39","E","7","E","151","E","6","E","-6.9","E,0119,","60.2",",E,0616,","34.2","E,0829,","-0.5","E,1227","-4.0","E,1230","-5.5","E,1231","","","","","-0.7","E,0310","-3.1","E,0210","-4.5","E,0208","-6.9","E,0119","","","2290.4","","2290.4","E","1009.0",",E","13.64","E","17.63","E","9.65","E"
"ITE00100550","1961","44.5","11.3458","53.0","BOLOGNA, IT","665.6","","665.6","E","90","E","54","E","0","E","33","E","5","E","173","E","22","E","-5.7","E,1217,","50.4",",E,0424,","37.3","E,0812,","-0.2","E,1207","-5.7","E,1217","-5.7","E,1217","","","","","-1.2","E,0130","-2.3","E,0129","-4.4","E,0122","","","","","1902.0","","1902.0","E","645.0",",E","14.86","E","19.14","E","10.57","E"
"ITE00100550","1962","44.5","11.3458","53.0","BOLOGNA, IT","699.4","","699.4","E","99","E","52","E","0","E","43","E","3","E","140","E","27","E","-4.9","E,1224,","41.0",",E,1101,","37.0","E,0626,","0.0","E,1129","-3.1","E,1201","-4.4","E,1223","","","","","-1.6","E,0320","-3.4","E,0315","","","","","","","2297.1","","2297.1","E","622.6",",E","13.55","E","17.46","E","9.64","E"
"ITE00100550","1963","44.5","11.3458","53.0","BOLOGNA, IT","604.6","","604.6","E","118","E","74","E","0","E","61","E","25","E","153","E","14","E","-13.2","E,1218,","64.2",",E,0908,","34.8","E,0805,","-0.5","E,1209","-13.2","E,1218","-13.2","E,1218","-13.2","E,1218","-13.2","E,1218","-1.0","E,0303","-5.1","E,0302","-5.1","E,0302","-9.9","E,0202","-9.9","E,0202","2493.3","","2493.3","E","819.6",",E","13.36","E","17.04","E","9.69","E"
"ITE00100550","1964","44.5","11.3458","53.0","BOLOGNA, IT","597.5","","597.5","E","100","E","72","E","0","E","43","E","6","E","152","E","8","E","-9.8","E,0119,+","37.4",",E,1026,","34.6","E,0803,","-0.9","E,1213","-3.0","E,1231","","","","","","","0.0","E,0309","-3.0","E,0213","-5.4","E,0127","-7.2","E,0126","-9.7","E,0121","2260.4","","2260.4","E","857.8",",E","13.58","E","17.07","E","10.08","E"
"ITE00100550","1965","44.5","11.3458","53.0","BOLOGNA, IT","480.2","","480.2","E","101","E","63","E","0","E","36","E","1","E","136","E","16","E","-5.9","E,1125,","39.2",",E,0410,","35.2","E,0627,","-1.9","E,1124","-5.9","E,1125","-5.9","E,1125","","","","","-3.8","E,0228","-3.8","E,0228","","","","","","","2335.8","","2335.8","E","753.4",",E","12.96","E","16.67","E","9.25","E"
"ITE00100550","1966","44.5","11.3458","53.0","BOLOGNA, IT","587.6","","587.6","E","115","E","73","E","0","E","40","E","9","E","153","E","9","E","-11.6","E,0120,","80.4",",E,1104,","34.8","E,0815,","-0.8","E,1128","-2.8","E,1129","","","","","","","-1.3","E,0202","-3.7","E,0130","-5.4","E,0125","-11.6","E,0120","-11.6","E,0120","2238.5","","2238.5","E","931.4",",E","13.90","E","17.36","E","10.44","E"
"ITE00100550","1967","44.5","11.3458","53.0","BOLOGNA, IT","641.2","","641.2","E","82","E","45","E","0","E","44","E","9","E","151","E","15","E","-8.2","E,1217,","57.4",",E,1201,","34.8","E,0724,","-0.2","E,1125","-2.4","E,1211","-8.2","E,1217","-8.2","E,1217","","","-1.9","E,0216","-3.4","E,0214","-4.7","E,0117","-7.8","E,0112","","","2225.2","","2225.2","E","569.4",",E","14.04","E","17.62","E","10.47","E"
"ITE00100550","1968","44.5","11.3458","53.0","BOLOGNA, IT","425.0","","425.0","E","104","E","70","E","0","E","35","E","9","E","151","E","6","E","-10.4","E,0112,","49.4",",E,1209,","37.2","E,0712,","-2.2","E,1129","-2.2","E,1129","-4.4","E,1229","","","","","-0.7","E,0228","-2.6","E,0201","-6.1","E,0114","-10.4","E,0112","-10.4","E,0112","2122.8","","2122.8","E","804.0",",E","13.30","E","16.78","E","9.82","E"
"ITE00100550","1969","44.5","11.3458","53.0","BOLOGNA, IT","497.0","","497.0","E","99","E","62","E","0","E","54","E","4","E","149","E","8","E","-6.7","E,1209,","37.4",",E,1126,","34.8","E,0719,","-0.5","E,1204","-4.2","E,1208","-6.7","E,1209","-6.7","E,1209","","","0.0","E,0220","-2.2","E,0218","-4.7","E,0111","","","","","2408.3","","2408.3","E","731.2",",E","13.08","E","16.61","E","9.55","E"
"ITE00100550","1970","44.5","11.3458","53.0","BOLOGNA, IT","572.9","","572.9","E","84","E","53","E","0","E","43","E","5","E","141","E","6","E","-7.2","E,1221,","31.4",",E,1230,","34.2","E,0725,","-1.8","E,1211","-2.2","E,1213","-4.4","E,1219","-7.2","E,1221","","","-0.2","E,0313","-2.4","E,0217","","","","","","","2352.1","","2352.1","E","494.8",",E","13.39","E","17.35","E","9.42","E"
"ITE00100550","1971","44.5","11.3458","53.0","BOLOGNA, IT","623.4","","623.4","E","77","E","46","E","0","E","41","E","5","E","146","E","22","E","-6.0","E,0306,+","31.8",",E,1125,","34.9","E,0713,","0.0","E,1120","-3.8","E,1216","","","","","","","-0.6","E,0309","-4.4","E,0307","-4.4","E,0307","","","","","2240.4","","2240.4","E","513.4",",E","13.78","E","17.53","E","10.04","E"
"ITE00100550","1972","44.5","11.3458","53.0","BOLOGNA, IT","450.1","","450.1","E","119","E","71","E","0","E","13","E","1","E","116","E","6","E","-3.6","E,1218,","58.8",",E,0916,","33.7","E,0710,","-0.8","E,1215","-2.6","E,1217","","","","","","","-1.0","E,0128","","","","","","","","","2119.1","","2119.1","E","989.4",",E","13.48","E","16.72","E","10.23","E"
"ITE00100550","1973","44.5","11.3458","53.0","BOLOGNA, IT","632.6","","632.6","E","84","E","50","E","0","E","29","E","4","E","139","E","15","E","-4.9","E,1203,","68.0",",E,0926,","34.2","E,0707,+","0.0","E,1130","-3.6","E,1202","-4.9","E,1203","","","","","-1.6","E,0228","-2.4","E,0127","","","","","","","2381.4","","2381.4","E","781.0",",E","13.64","E","17.25","E","10.03","E"
"ITE00100550","1974","44.5","11.3458","53.0","BOLOGNA, IT","617.6","","617.6","E","93","E","47","E","0","E","11","E","0","E","131","E","18","E","-2.2","E,0123,","43.6",",E,0828,","36.7","E,0818,","0.0","E,1206","","","","","","","","","-0.2","E,0302","-2.2","E,0123","","","","","","","2053.6","","2053.6","E","509.6",",E","14.13","E","17.70","E","10.56","E"
"ITE00100550","1975","44.5","11.3458","53.0","BOLOGNA, IT","610.5","","610.5","E","92","E","56","E","0","E","19","E","1","E","149","E","13","E","-4.9","E,1222,+","87.8",",E,1012,","35.4","E,0716,","-1.2","E,1122","-4.9","E,1222","-4.9","E,1222","","","","","-0.2","E,0217","-4.9","E,0110","-4.9","E,0110","","","","","2089.3","","2089.3","E","816.8",",E","14.22","E","17.86","E","10.57","E"
"ITE00100550","1976","44.5","11.3458","53.0","BOLOGNA, IT","454.2","","454.2","E","109","E","64","E","0","E","37","E","2","E","145","E","7","E","-3.8","E,1231,","38.0",",E,0216,","34.8","E,0718,","0.0","E,1227","-3.7","E,1230","","","","","","","0.0","E,0313","-2.2","E,0312","","","","","","","2279.8","","2279.8","E","760.0",",E","13.38","E","16.91","E","9.85","E"
"ITE00100550","1977","44.5","11.3458","53.0","BOLOGNA, IT","470.0","","470.0","E","87","E","50","E","0","E","22","E","0","E","126","E","4","E","-6.2","E,1206,","74.2",",E,1126,","34.0","E,0714,","-1.0","E,1123","-4.0","E,1205","-6.2","E,1206","","","","","-1.0","E,0119","-4.0","E,0116","","","","","","","2029.1","","2029.1","E","642.4",",E","13.82","E","17.15","E","10.48","E"
"ITE00100550","1978","44.5","11.3458","53.0","BOLOGNA, IT","460.7","","460.7","E","98","E","58","E","0","E","32","E","3","E","130","E","1","E","-4.2","E,1203,","40.6",",E,1003,","34.3","E,0808,","-1.2","E,1108","-4.2","E,1203","","","","","","","0.0","E,0217","-2.9","E,0131","","","","","","","2267.3","","2267.3","E","749.0",",E","13.20","E","16.52","E","9.87","E"
"ITE00100550","1979","44.5","11.3458","53.0","BOLOGNA, IT","576.8","","576.8","E","108","E","65","E","0","E","29","E","7","E","133","E","3","E","-7.2","E,0104,","65.0",",E,0819,","33.6","E,0801,+","-0.3","E,1201","","","","","","","","","0.0","E,0228","-3.2","E,0119","-5.0","E,0108","-7.2","E,0104","","","2343.0","","2343.0","E","855.0",",E","13.65","E","17.09","E","10.21","E"
"ITE00100550","1980","44.5","11.3458","53.0","BOLOGNA, IT","539.0","","539.0","E","102","E","65","E","0","E","25","E","5","E","133","E","10","E","-8.5","E,0108,","46.0",",E,1104,","34.7","E,0803,","-0.4","E,1203","-2.2","E,1209","","","","","","","-2.8","E,0213","-2.8","E,0213","-7.5","E,0109","-7.5","E,0109","","","2327.5","","2327.5","E","832.6",",E","13.16","E","16.49","E","9.81","E"
"ITE00100550","1981","44.5","11.3458","53.0","BOLOGNA, IT","546.0","","546.0","E","81","E","51","E","0","E","37","E","1","E","144","E","5","E","-4.9","E,0109,","58.6",",E,0623,","33.1","E,0616,","-1.1","E,1208","","","","","","","","","-0.8","E,0228","-3.0","E,0225","-4.9","E,0109","","","","","2263.8","","2263.8","E","701.6",",E","13.75","E","17.30","E","10.20","E"
"ITE00100550","1982","44.5","11.3458","53.0","BOLOGNA, IT","707.1","","707.1","E","98","E","59","E","0","E","27","E","4","E","147","E","13","E","-4.2","E,0206,","69.0",",E,0909,","34.2","E,0704,","-0.6","E,1206","","","","","","","","","0.0","E,0225","-2.7","E,0223","","","","","","","2325.3","","2325.3","E","841.2",",E","14.10","E","17.49","E","10.70","E"
"ITE00100550","1983","44.5","11.3458","53.0","BOLOGNA, IT","678.5","","678.5","E","72","E","50","E","0","E","30","E","1","E","158","E","18","E","-3.8","E,0113,","86.6",",E,0825,","38.5","E,0729,","-0.9","E,1115","-2.2","E,1216","","","","","","","-1.0","E,0301","-3.2","E,0217","","","","","","","1971.2","","1971.2","E","559.2",",E","14.46","E","18.14","E","10.78","E"
"ITE00100550","1984","44.5","11.3458","53.0","BOLOGNA, IT","466.6","","466.6","E","106","E","78","E","0","E","24","E","0","E","122","E","10","E","-5.9","E,1226,","58.8",",E,0810,","36.4","E,0712,","0.0","E,1129","-5.9","E,1226","-5.9","E,1226","","","","","-0.4","E,0220","-2.9","E,0216","","","","","","","2318.8","","2318.8","E","1011.8",",E","13.14","E","16.38","E","9.89","E"
"ITE00100550","1985","44.5","11.3458","53.0","BOLOGNA, IT","846.6","","846.6","E","88","E","56","E","0","E","43","E","10","E","155","E","28","E","-10.0","E,0111,+","43.0",",E,0117,","36.0","E,0824,+","-1.2","E,1129","","","","","","","","","-1.7","E,0221","-2.6","E,0219","-5.5","E,0114","-8.0","E,0113","-10.0","E,0111","2369.9","","2369.9","E","625.8",",E","14.06","E","17.47","E","10.66","E"
"ITE00100550","1986","44.5","11.3458","53.0","BOLOGNA, IT","713.3","","713.3","E","92","E","65","E","0","E","32","E","5","E","154","E","17","E","-5.0","E,0210,","62.4",",E,0714,","34.2","E,0818,","-1.3","E,1212","-3.6","E,1217","","","","","","","-1.6","E,0302","-3.2","E,0301","-5.0","E,0210","","","","","2223.1","","2223.1","E","806.6",",E","14.15","E","17.62","E","10.68","E"
"ITE00100550","1987","44.5","11.3458","53.0","BOLOGNA, IT","667.4","","667.4","E","87","E","51","E","0","E","41","E","4","E","137","E","8","E","-7.2","E,0113,","41.8",",E,1130,","34.1","E,0715,","-0.5","E,1211","","","","","","","","","-0.4","E,0316","-2.7","E,0309","-5.6","E,0205","-7.2","E,0113","","","2275.2","","2275.2","E","767.4",",E","13.71","E","17.27","E","10.16","E"
"ITE00100550","1988","44.5","11.3458","53.0","BOLOGNA, IT","740.9","","740.9","E","72","E","42","E","0","E","10","E","0","E","158","E","28","E","-2.0","E,1124,","29.8",",E,0618,","36.7","E,0724,","-0.3","E,1122","","","","","","","","","0.0","E,0226","","","","","","","","","1991.0","","1991.0","E","430.6",",E","15.00","E","18.58","E","11.42","E"
"ITE00100550","1989","44.5","11.3458","53.0","BOLOGNA, IT","634.4","","634.4","E","83","E","56","E","0","E","31","E","2","E","148","E","14","E","-7.0","E,0105,","61.6",",E,0703,","34.7","E,0725,","-0.9","E,1128","-3.0","E,1201","-4.7","E,1230","","","","","-0.3","E,0208","-3.0","E,0126","-4.8","E,0107","-7.0","E,0105","","","1833.7","","1833.7","E","655.2",",E","14.81","E","18.67","E","10.94","E"
"ITE00100550","1990","44.5","11.3458","53.0","BOLOGNA, IT","729.1","","729.1","E","82","E","46","E","0","E","27","E","1","E","163","E","28","E","-6.2","E,0103,","114.6",",E,1005,","36.0","E,0701,","-0.5","E,1203","","","","","","","","","-1.0","E,0208","-4.8","E,0124","-4.8","E,0124","","","","","1910.4","","1910.4","E","667.9",",E","15.07","E","19.44","E","10.70","E"
"ITE00100550","1991","44.5","11.3458","53.0","BOLOGNA, IT","793.1","","793.1","E","87","E","54","E","0","E","53","E","5","E","147","E","38","E","-8.6","E,0208,","62.0",",E,1125,+","35.8","E,0713,","-1.3","E,1201","-2.9","E,1205","-5.4","E,1208","","","","","-0.1","E,0419","-2.5","E,0217","-4.7","E,0215","-8.6","E,0208","","","2273.4","","2273.4","E","852.8",",E","13.91","E","17.92","E","9.90","E"
"ITE00100550","1992","44.5","11.3458","53.0","BOLOGNA, IT","772.3","","772.3","E","90","E","63","E","0","E","40","E","1","E","151","E","37","E","-4.0","E,1229,","66.6",",E,1209,","36.5","E,0809,","-0.5","E,1214","-4.0","E,1229","","","","","","","-1.6","E,0221","-2.5","E,0220","","","","","","","2269.7","","2269.7","E","818.4",",E","14.65","E","18.68","E","10.61","E"
"ITE00100550","1993","44.5","11.3458","53.0","BOLOGNA, IT","818.5","","818.5","E","77","E","53","E","0","E","29","E","0","E","170","E","35","E","-4.0","E,0102,","42.6",",E,0809,","36.8","E,0823,","-0.8","E,1120","","","","","","","","","-1.1","E,0306","-2.4","E,0224","","","","","","","1991.6","","1991.6","E","617.8",",E","15.01","E","19.08","E","10.94","E"
"ITE00100550","1994","44.5","11.3458","53.0","BOLOGNA, IT","883.0","","883.0","E","95","E","61","E","0","E","8","E","0","E","159","E","48","E","-4.2","E,0217,","64.4",",E,0612,","38.1","E,0811,","-0.5","E,1219","","","","","","","","","-1.0","E,0220","-3.5","E,0218","","","","","","","1900.4","","1900.4","E","879.6",",E","15.51","E","19.45","E","11.56","E"
"ITE00100550","1995","44.5","11.3458","53.0","BOLOGNA, IT","629.0","","629.0","E","96","E","64","E","0","E","23","E","0","E","157","E","27","E","-2.0","E,1231,+","75.6",",E,0624,","37.4","E,0728,","-0.6","E,1122","","","","","","","","","-1.6","E,0208","","","","","","","","","2015.4","","2015.4","E","871.8",",E","14.34","E","18.39","E","10.28","E"
"ITE00100550","1996","44.5","11.3458","53.0","BOLOGNA, IT","581.2","","581.2","E","112","E","73","E","0","E","33","E","3","E","145","E","13","E","-7.1","E,1230,","83.2",",E,1008,","35.9","E,0613,","-0.9","E,1126","-5.0","E,1227","-5.0","E,1227","-7.0","E,1229","","","0.0","E,0314","-2.7","E,0209","-4.9","E,0118","","","","","2113.1","","2113.1","E","982.8",",E","13.75","E","17.63","E","9.87","E"
"ITE00100550","1997","44.5","11.3458","53.0","BOLOGNA, IT","882.6","","882.6","E","78","E","56","E","0","E","10","E","0","E","177","E","34","E","-2.6","E,0101,","49.8",",E,1201,","36.6","E,0816,","-0.4","E,1229","","","","","","","","","-1.1","E,0202","-2.6","E,0101","","","","","","","1955.2","","1955.2","E","650.8",",E","15.67","E","19.93","E","11.42","E"
"ITE00100550","1998","44.5","11.3458","53.0","BOLOGNA, IT","981.1","","981.1","E","78","E","46","E","0","E","16","E","0","E","166","E","54","E","-3.9","E,1227,","35.8",",E,0926,","39.1","E,0812,+","0.0","E,1121","-3.9","E,1227","","","","","","","-1.5","E,0202","","","","","","","","","1795.4","","1795.4","E","506.0",",E","15.90","E","20.13","E","11.68","E"
"ITE00100550","1999","44.5","11.3458","53.0","BOLOGNA, IT","1016.9","","1016.9","E","92","E","63","E","0","E","26","E","0","E","173","E","38","E","-3.3","E,0131,","50.4",",E,1107,","38.6","E,0706,","0.0","E,1122","","","","","","","","","-2.2","E,0216","-2.2","E,0216","","","","","","","1873.1","","1873.1","E","879.4",",E","16.04","E","20.12","E","11.96","E"
"ITE00100550","2000","44.5","11.3458","53.0","BOLOGNA, IT","1072.6","","1072.6","E","80","E","48","E","0","E","14","E","0","E","175","E","47","E","-6.2","E,1224,","37.4",",E,0629,","39.5","E,0820,","-0.7","E,1223","-6.2","E,1224","-6.2","E,1224","","","","","-0.5","E,0129","-2.5","E,0127","-4.4","E,0126","","","","","1768.1","","1768.1","E","534.4",",E","16.96","E","21.20","E","12.71","E"
"ITE00100550","2001","44.5","11.3458","53.0","BOLOGNA, IT","907.3","","907.3","E","87","E","60","E","0","E","25","E","0","E","180","E","41","E","-2.0","E,1218,+","49.2",",E,0412,","37.4","E,0803,","0.0","E,1122","","","","","","","","","-0.9","E,0118","","","","","","","","","1566.7","","1566.7","E","723.4",",E","15.83","E","19.80","E","11.86","E"
"ITE00100550","2002","44.5","11.3458","53.0","BOLOGNA, IT","660.4","","660.4","E","106","E","67","E","0","E","15","E","0","E","147","E","13","E","-5.1","E,0118,","42.4",",E,0625,","36.0","E,0624,","0.0","E,1210","","","","","","","","","0.0","E,0204","-3.0","E,0119","-5.1","E,0118","","","","","1877.0","","1877.0","E","1013.6",",E","15.41","E","19.07","E","11.76","E"
"ITE00100550","2003","44.5","11.3458","53.0","BOLOGNA, IT","1060.1","","1060.1","E","89","E","52","E","0","E","18","E","0","E","164","E","56","E","-2.8","E,0113,","57.0",",E,0404,","38.6","E,0807,","-0.2","E,1224","","","","","","","","","-0.1","E,0220","-2.8","E,0113","","","","","","","1859.4","","1859.4","E","793.4",",E","15.77","E","19.57","E","11.96","E"
"ITE00100550","2004","44.5","11.3458","53.0","BOLOGNA, IT","","","","","105","E","68","E","","","","","","","","","","","","","58.4",",E,0229,","","","","","","","","","","","","","","","","","","","","","","","","","","","1091.4",",E","","","","","",""
"ITE00100550","2005","44.5","11.3458","53.0","BOLOGNA, IT","","","","","100","E","58","E","","","","","","","","","","","","","98.8",",E,0918,","","","","","","","","","","","","","","","","","","","","","","","","","","","976.8",",E","","","","","",""
"ITE00100550","2006","44.5","11.3458","53.0","BOLOGNA, IT","","","","","86","E","50","E","","","","","","","","","","","","","57.4",",E,0917,","","","","","","","","","","","","","","","","","","","","","","","","","","","655.8",",E","","","","","",""
"ITE00100550","2007","44.5","11.3458","53.0","BOLOGNA, IT","","","","","72","E","44","E","","","","","","","","","","","","","66.2",",E,1031,","","","","","","","","","","","","","","","","","","","","","","","","","","","585.4",",E","","","","","",""
